address,score,allowed
0x245c31F9cADCb9F4a0907Ab6d90D1dD1D063fa97,1600,true
0xC6e4BDe18675C96e5C2f74477069e3989Bc41BB4,1600,true
0x3E7d7d75ff498F8f354AAd6796c07100f22BfEeF,1600,true
0x8a993ef29A18817111fC31bB56B4E81D78F2992b,1600,true
0xdDb23dd74847e4726F246c77FD2B14F44D155BFb,1600,true
0xd8afa9346d86512CFFC0797E0e26A10ECd366Bb3,1600,true
0x9f0F5Be7AA754b1134E3A88c44BD4a72C2468F99,1600,true
0x32F106b205Dca31d6A5a604d964A75d092F5624D,1600,true
0xDe2bf60B61E6f30fC41c8184F646BD3e95f6B84f,1600,true
0x0155E31D9c01c28395277bD4210bf5c51965E8D6,1599,true
0x2894F4fE2c4DFc83b20445cF1511D9892Fc7ba73,1599,true
0xFDa66Dde4F7256a6af907FDd346bc611659301fE,1599,true
0xc29ce7672B92d057D843295710f94be7F247D514,1599,true
0x4F89FB6893499C2aDA917c2Aa67405c201a48253,1599,true
0xe333F47ecBA080299273232C2957186c373F5C8D,1598,true
0x57e6aDB5F6368B9946FE1f41254D9D54b7b7575E,1598,true
0x6f58C938a4162560d878D1c55024742cDF7661f3,1598,true
0x8EE376DE530fB9a734DF676e7E4342B48355F483,1597,true
0x8D6662Deb08786547aF2C10AA609d469e545BAF8,1597,true
0xDdC34e3745ADB986a42392cEBFA2C24F72E24D4a,1597,true
0x1dBAF5afdD389D34c2AaDeAa94C256994e7331B0,1597,true
0xcB7b8A1DBE163cB3CCff2fbc4E55BcA30cDA300A,1597,true
0x70f4F5F0F69A561eE87135b2bD213Da3Ce8fBf08,1597,true
0x66CeCA466b503E757054bA20Fa21DB974eAFc062,1597,true
0xE3Dfc3236249c59f2105485552078ffdE7BBdE38,1597,true
0x4e6894FE7cE538926979B1B5807299718BAD63d2,1597,true
0x1e9A3694874b7Cd5081d3A1F37c69bd938a5d7a3,1597,true
0x5c70aF3ddc7e815a40F2A09d22483e6E24EdDf8E,1596,true
0x0878F14aAc0885E454dbC123Ce853D21EF3d3fC1,1596,true
0x67ed35ed9d3bBb0b82596f4e0E07499a87AAc518,1596,true
0x53f95f79fc93CfDE0A4942Afda17A814d41Ce33B,1596,true
0xf0E80127063c11a4437e6fa1EA8F147E60f4713c,1596,true
0xC15fbd162D9f723E6E59381db0fee2130A7C48fd,1595,true
0xC30bd1D3F61F9ea8cC5b0BC10FEdBa49E5e11c64,1595,true
0xf88EaDe6A90e32C869BD12Bcc0071Dc42aB77529,1595,true
0x6fdCCBb83D02F69e50Baff584EcCA5A2Fe82a100,1595,true
0x60a4f65DA916F1D23970F460B5ee05Ef84e76f55,1594,true
0x5d0E9073B4201aF86d35c7E8d5BB56Dbeda373EB,1594,true
0x396E4f18D72799825cD814846Ec114f73389A625,1594,true
0xB5EEc82bD6bD089E26840f5408dD2B5F2d6235ae,1594,true
0x379d7624d08Bd598f2353B7A38b0BE708A85227D,1594,true
0x11d94E99987cB85B67c88020c61D6A12B1149703,1593,true
0x158169a722f85e8Dd64FA4692af4Ba0Ee3aC3F1F,1593,true
0x96Ad8650f94E409F3FE5F3e7b0FB27Aeb14C1729,1593,true
0x91508018F75F93AF3C8C7C501757f1Db57f19804,1593,true
0xF33797902a452D02F06d6EEf1ADf7FCE89630678,1593,true
0x0B6d90463Eca29dee0b945d496f3352DB72fDc1B,1593,true
0x98f1BdA2d45ffacA73fCF2154E9E007871e14934,1592,true
0xa1aafb06268f3396c4683e3F635A4AFf0E040e46,1592,true
0x6feAA5ceeDadF6730b50825c7896316491838b3e,1592,true
0x4F4C3a3AB3423866849B986B60Eb53Df2E8602E4,1592,true
0x0E1730aAb680245971603F9EDEAa0C85EBeaaaaa,1592,true
0x8c548E0caB099228c5430bab136E4aDFE31be301,1592,true
0x71FCcc50cDC63d2b0cB9122661F549CF7eF94158,1591,true
0x54C2a2480B3930b8ec2f4Dc0113F9e60333e0995,1591,true
0x386F8249616769567fb5A900ef4a0d46D3884A5F,1590,true
0xcadF27617c932594d840b220e39DB61b46bC4720,1590,true
0x4d7cD8f4e0B60CcFa09aE648D5DbC73869185405,1590,true
0xc3d79b326a304d77702775a755be55f9B30907bD,1590,true
0x71DA088679A57E34c76b3287332298B1e7C010F1,1590,true
0x7EA891AAd396a0CB8231044871a466Cdf824BB2C,1590,true
0xB734DdF067D51C87aDeEb6665994bD1615F01c23,1590,true
0xF317010A611dC9CCbf0C38211768fEF37a6D57ec,1589,true
0x75133Cc748f1f9b280118A65610c0d5811B19d55,1589,true
0x673b214fad238481E7b824DE44F05283843ce6b0,1589,true
0x441eEeb9329636c147039Da83015F7841C0E0610,1589,true
0x0976B0CF2103e07C35f3F7cbccd9136E1b795090,1589,true
0x2F818aEF5284748670EcabfB50749355885B34CF,1588,true
0xf8f52985C9984F98A51008b80F24620Ce58AFA64,1588,true
0xE78d6aab8A4CEBC8c6d9bB3Cb46cdBe459196340,1588,true
0xFECC913d6a6158294D3590B70e44C1D042BcC9eb,1588,true
0x9d3F56186CE4bA86214AE9127e07491f2449D698,1587,true
0x638F8e3a5301BE6E6F8Fb0d251F620411c0C243d,1587,true
0x4707c301758410c862B325ed312a8d4c54d94129,1587,true
0x76cF6F0663Bb530C7573B1cD67c6688addd94BBF,1587,true
0xE802Dc9E3C3a13505565cF7137b510A9da21D4d0,1587,true
0xF4c7A44Da126A42E6DE3905e562E0c3BbCfCb696,1587,true
0xaD5116D1f9F3D2816935b0Df95a58750745eB308,1586,true
0xd40B63bF04a44e43fBFE5784bCf22ACaAB34a180,1586,true
0x31963b060d71ee24A6d458B75AA85E63b99Bd7fB,1586,true
0x4a7C6899cdcB379e284fBFD045462e751DA4C7cE,1586,true
0x1be393F5248A15A9E3e6c04Dcbbf9eDD7FBd7Cf5,1586,true
0x096B405C3A81E68235d43fEc2B41c28cB7248f30,1586,true
0xbF3E52F7C6649AAd43Fb79BE57E8F8CF2bE96cD1,1586,true
0x8105FA2e9E9e8F8964C0ed9193614D352b24385F,1586,true
0x645f4dc1C08D30BC4c1763bb7A9F97E5f5AA3420,1586,true
0xFCbA88eE3480CD7419a3ebA8559d54ED609E86Ea,1586,true
0xe424e94288eC736fEcdA1BfC1a8AF04B5Cc24eb1,1586,true
0x6e3d53B5b20a063e9f2D9AA00bE5Fe220228C248,1586,true
0x046c671ecF3Da50C14818F3b63024053E87100a7,1586,true
0x06fAC54086936c4F3dc37Ff3E47f45cf59105825,1585,true
0x99a1398fa2C81810541Db1c9e8F5C68Be627ECBB,1585,true
0xB6C031788d3Dcb27caD1e1D1070399a5FDd396cd,1585,true
0x5c6638f26dfD0dccbCa50D856532CcaF973Db177,1585,true
0x3d9fefE6135a532565FE39E7Dcc91D7407Ff3615,1585,true
0xAa72C950d9c643cDc27d3C552a47651e7f32359C,1585,true
0xb9164c1E75841b55aa3d9B50792F5e526Df7B0b4,1585,true
0x05508d3A925Aa08CAC18f8Da1b0934A712870901,1584,true
0x2186c29e85F30506F870E99a78BD0ac573CA6193,1584,true
0xB7e4f33fAEE3741e920F0c2FA01FEB393BF57047,1584,true
0x16DF361da7A8aa3C6f3d8b65AdE18F465a9f4e41,1584,true
0xfF97eC2eBe34655aCB18E85B38a4248677FA3efC,1584,true
0xEFFAD918fe40d73c60B9898D3f3d2c7ac16C0772,1584,true
0x4fc3F434360462339542B43Dad2F64dB86C55AD1,1584,true
0xDB4c9b33Bd9e76B4Ef84d86175A1499B362FDac3,1583,true
0xBe04A9Bdd2176d622B5a5f9883f418B0f4e3e46b,1583,true
0x385BFa6b50f99aB5C717C6d773ec204A115d9e90,1583,true
0xe1343b0557378b6Cd915C33AbBCB264d64D81BBe,1583,true
0x99F5D9E4B88403Fe3590481198396c910610203A,1583,true
0x1F38fA918C8E565F3065Fca9882723fbc2C92c38,1583,true
0x06453fC6430800800fA972e827fca4CDC2080514,1582,true
0xd27cF967b8e80c4e0aD09EE938C5b021D7D4bA03,1582,true
0xd1b58c8248E17C89a699B9aa40046be98b9963f0,1582,true
0x365Be4cF7C96c20145CafF99f978d597dBD23110,1582,true
0xf814a9cc646D6B84b8B55044a1bDb8A4EEEf89B0,1582,true
0xC69751dCdc504fF6447BeF3b76ad2fb79719E216,1581,true
0xF34a4a8db5aBDb448574FD7068Da6ec893CdA882,1581,true
0x53aEB4A27eE6a2a3F7f21f5f2e14785480Ac556f,1581,true
0x4f3e48DA06bcE4D17ebE7A07118A04b6d1e555c3,1581,true
0x5CcAEe7459B919EeCBff0FB634ba6BBE5B3973F8,1581,true
0xFbB041e1e292e34f90C1333E5360F5Ff2F3f6450,1581,true
0xb0f69D9dCF8D4203178864a86d47D1137262cc8a,1580,true
0xf245aCfAB1C10978A3eb507d5A57f2B2B3ebB972,1580,true
0x633Dc78399F3377D3487A41e13155F0da79953D3,1580,true
0x72164114e4E66102F68439Da7B3d1318B8B00405,1580,true
0x0Db6e507B811e757aa18fE900d5Bd6285b4cFD3A,1580,true
0x176CE2bEf56c165400d017bA400088446d7c2FD7,1580,true
0x1357Be3F8ba486146f34F782eB14346747FF5d80,1580,true
0x5a673293EC90e965BC57e5001A439Bd7275EB05E,1580,true
0x1fc2166c616b2adB5cf636481d7D235A6a975d54,1580,true
0xe8A1929306c9b1a3cF8cE2E6cEC2f79CBBDBf536,1580,true
0xCE926c7ccFfF2D353256dFf36fa4169EAF2F0008,1579,true
0xc18120B4B22C78eA55f8A7acBD7D7082d3C73A2B,1579,true
0xF6dC463f26715B5959c63d5B4f6d171E2fBCC11F,1579,true
0x364ae24b97637b470dc7493C08555Bb8ED635991,1579,true
0x45A9Ee5F64ceD003F1f7219AcA440eD8e35b0096,1579,true
0x53BEbD20781Aaa3a831f45B3C6889010A706ff9f,1578,true
0xBA746ac74af4Cd0f3CcbEF77E3C4f98ec9C6CB42,1578,true
0xAF7C85A0Db8279a62ef77cc35C43bBCc25766D65,1578,true
0xDa85b5A69a4E8aDaB9d07334C64e6717B75073a6,1578,true
0x602a806911407Ab3D933c08d448F1108Ac735f14,1578,true
0x391AD6784a0f462524184776c50742F30415672C,1578,true
0x0EAeA94B84Ef62FA7E30624041051537561ea470,1578,true
0x671215a06a0a4Fe039A7BA8a282D178512929572,1577,true
0xedd1A03EaD083421935A549d5429752829b0dEF5,1577,true
0x26968956870fEF85086F06b7d221314581153215,1577,true
0x87eebc896cc4B353f7937C6B012C2Cf0e22f5170,1577,true
0xEb8E53Cf044fF3F07E47ecef879560D1210e12AA,1577,true
0x85dAe79De5146cFf453dD16Ddfc9a86f0f5504db,1577,true
0xafc416bE65c607659A861B8678F8319B7525DAa9,1576,true
0xE28D0FCEb3d18bdc27F61e8Ff7B59E9FAEa50a2e,1576,true
0xBB20d341bb9f34fC0FCE59d3a1f089D4beb5E4C2,1576,true
0x9c3b5395e844C5a5AD0BC247aa98143B2C8E7Be1,1576,true
0x77fcD357d724c18E8aF0688aF273C21807Ef8658,1576,true
0x4418d88af702338b88741d02B8c03908Fa56B899,1576,true
0x1Fa260e5Da32265901e5a1868D7aEb033708d467,1576,true
0xf4cb0399fd1B3c370a297FDc21090a28A1366608,1575,true
0xC2CF7dde9733C1f62e63473A7179ADC215fF5849,1575,true
0x42725B70326138479D1b215e6CaEfb010A0e97bF,1575,true
0x4C748548F5297F0bbCcF4405B68cb3F74b8BA1E3,1575,true
0x6245f1c86AF1D0F87e5830b400033b1369d41c34,1574,true
0x1e24A9165267116d71b8f5b97D6576E6F54Aa8C2,1574,true
0xc0BAb67a53ee9e591063f630Dc17Ad8c3e182a56,1574,true
0x3ec4891dE7B973EDb60671Da16825837e6650722,1574,true
0xFE3Bc1eb469C70BFB462A9E208826e990bB078C0,1574,true
0x6b9Fc7E71DA78eF9fb067013c20e8a1F47BE7DbE,1574,true
0x9A568767772A15470A33cd4681AE732c144eA005,1574,true
0x87dE0e75af8669D3673E8D276E823ADb3168d872,1574,true
0xfDF8C9391f8d5b4aE47Dda7B8dA9B71481306f70,1574,true
0x40Ac7D6783E3A9EDea989C647e5C83AaF79C3ECE,1573,true
0x88e4ed76Ab146AB4F9fe9BF1DeB974AEF83e9293,1573,true
0x938A65d95FD0e038e275CfEb69e2cB4Bcb432c81,1573,true
0x52fA49aB985A7bF769f382be2F80f0156afBd46D,1573,true
0x812B9c3Ea2c49beC95D0Bcda4Db39513baaee261,1573,true
0xdAa52C9F7587e303AAdE2D79E48032D503cCDBaD,1573,true
0x5CF1f1d041B48e694bC4f51125428f91881A5916,1573,true
0xD9b5EDBE4D6115e6fBD5AD67666955584BE81f98,1572,true
0x3f3E2f43f0aC69f30ec38d3E4FEC304bdF330E7A,1572,true
0x81916e2B554bC2644AaF9C0C5782BEd6F7D8CD43,1572,true
0x1EB24fe3E7F0ee5BA6a812a68621302470525610,1572,true
0x1671B592610FB7427Ed788B66fa3E9217fF41047,1572,true
0xB9b4080ee5E800E041E9d2983b027afFC0A18Ee5,1572,true
0xF07f21Fad7c2661D137467bd733Be542E9529D82,1572,true
0x7467EE80eADd20F230fD1A60853872ac1DdA6264,1572,true
0x7EB6Dd4A0B074F405ac5D70aFd13C0d56CB497B7,1571,true
0x5cD8A628764F35e163B16711Ac415a7C98a877E1,1571,true
0x657Fab3A2F8FFE4b9705aEA4A3b66DB213a8F96E,1571,true
0xcE7468b6F31E54aa3858B905521F28E2213f888e,1571,true
0x78C31658c3f99aB8449c2845aBdE6c46D314E109,1571,true
0x2D4c68C62648dcB47fB44997EfE0906f64A7074d,1571,true
0x2068D14Ee50772DD6e89c6F64F32Adad0Cc936Ef,1571,true
0xf6890Ef5C3ABD88130fa80407067AD49E383cf55,1571,true
0x45f9643ECA1ec8c1BeAF3A901d9c1531225E6FF1,1571,true
0x92a93805EEF9E123a1668562A382Da5D0Ad1F2A5,1570,true
0xBc758662364976eDE7A728c7CB966864b3C69773,1570,true
0xb8ba03d4cbc8f8BA044467bdC75d6D704d04605C,1570,true
0xEC91Ca2d1f06f451EfD652A184a55b63C4667FF9,1570,true
0x2AB42d5887a0F951Ba2b2a07a9959902FE1D76B7,1570,true
0x97C4b42fa7B1a3D88546fCd48C86aa5974cc5Dc6,1570,true
0xD3c3032F6cdCD39315FC0898FFd02aC2F4cf2b19,1570,true
0x8B658574Dbc6b27195Ae2212F498fAd2976Eb080,1569,true
0x22ba0D93a1c2B0d2F6638c7f6fF6922072E31439,1569,true
0xf8c834F3438ACbD239c0709603144B35545c8D50,1569,true
0x1Cbf3B005A908891Ff209386381a1e3D97e2978D,1569,true
0x828673294311CEcA36F84Fc97786E9aded8F17ff,1569,true
0xB066a5b94C4D1C7C06610d1628375E5E4b265DE5,1568,true
0xdd27D9A56f6B4B6016c3D7fFeb6dF62f44218479,1568,true
0xd14edE4B61195bED37Af792DD0E312aB1c9FB2a8,1568,true
0x68a01040419Fda9f27Ec668B83106f7cFef0706E,1568,true
0x31Ca56dB7D434bcb3a588149ACF5D2b615AeC477,1568,true
0xB75DAB6D519b4D8E5Fb36aB97C838AEB6b80D400,1568,true
0xbAb7901210a28EEF316744a713aeD9036e2C5D21,1568,true
0xAec2Dc20DdC6B5bF59393Ea7E1D067053dC8c57A,1568,true
0x8aE4ABf516f6D8f3336699A7cbcCB410f36dab58,1568,true
0xeD5e1365be03A1c822C6c99fB62b198BCb660424,1568,true
0xC4602676Af63AF3762a5701C279aE3CA4c09f087,1567,true
0x439342abF9cb893848A9a5ed5f85E71F44ddA9Ce,1567,true
0xDaDEBB53C8139908b67E13b5DbeE24650EC6eE36,1567,true
0xFCC2350C9a68AA33ceBC744B7621aC65fd1c486E,1567,true
0xC1ea72FC1D78F94433E1232ebD8B6F95e8163E5A,1567,true
0x397642aC095040260F77C7C570e6F86F0e9Aa720,1567,true
0xE30eeCda0859FCdBDDB1DeF85A7C69a41e539E7B,1567,true
0x0D14ae0ab95643c3fAED9410c48683Ea41A9376D,1567,true
0x7ee64f9ec0dF08456234914F088941B98067a329,1567,true
0xD505A97ce74DE0b787eDD1096951085f424F26C8,1567,true
0x267a2348Ec65BC828a5aFF0A602c6B5EdD263145,1567,true
0xC9D15F4E6f1b37CbF0E8068Ff84B5282edEF9707,1567,true
0xD3c7485ACcDf1ed393812B86d397c08ee4Ae5893,1566,true
0x43e153DfC3431a748d66587DF3aeB25b67b5fAAd,1566,true
0xF53D86D3c10e914b062926f4A07e443b2A341132,1566,true
0x79F80858bD5Dd39Fcb5e5cb3ff7ec40A818caFc6,1566,true
0x3895c7aADb1E094491ECbc0D5E786aE3F905f206,1566,true
0xf9912Ff49974976a91D9dbc9211b8De842325124,1566,true
0xCd83c5970f8b92142EF6DB1CCADAC68f01DF1c44,1566,true
0x84792E0F6F7b4861ebcd75E93CF7539186A77180,1565,true
0x26dD4199269bec9457F84ADb029dB917A910c711,1565,true
0x14dADF66579D2C696d5Fb675C5DeDaD554DF7B4E,1565,true
0xAA6B335b960AB5AD924760E66940e485f83d192e,1565,true
0xc559f389167a035569402f1C245c2216b86616e6,1565,true
0xA9707a68120864712ACa5b3671AcEB010d96430e,1565,true
0xAab9872b9099ba08b2939B3e82eFC9116380CBaB,1565,true
0xd5C38625d05b58C67baeA227f29dfe23EBDE7bCE,1565,true
0xdDdA78690198398Ea24C32FaBA940Ed9582d3681,1565,true
0x1BD1c37DB289376725e49c285F858850D18C39E5,1565,true
0x6E59426C652C87060Fc0378e1181a5013B0251fb,1565,true
0xb60b07bF48e2da46C67b74Fc58c231336ED78D36,1565,true
0x0F42ad8a93f4AD2AD3D7C030EADFf6CB87FF5365,1564,true
0x0dDCf572D23AefCF2d2Ee75d71783bdF6b1F8980,1564,true
0x52Ea1a4f963Dd1a17ce0aEfBA41e1fdcd8979013,1564,true
0xE93977DB089084E6CBCa0EDeFF1B2ca0C53Db344,1564,true
0x13bFE28699a7536EDacc80E1959208022B146971,1564,true
0x84DE46318F3314f23137184D8659b9DF25C5F6Ef,1564,true
0x017F73D42e45320e12F164e8d1B109Df18c4056a,1564,true
0x49Ecb6D370A73fA851F3a2C132665B9F3bB7511B,1563,true
0x84553ad958a3ee5AB45d3ea1D10CcB7e72B3FDA0,1563,true
0x48214926d74AaC1E509145693fDC7C0CbDd72F20,1563,true
0xBFc5Ad1E2edEA1E12F10b9BDDC684cdAf312Bd06,1563,true
0xFd69A5D0b8330dC86e266304B3D1ABE3F57b9D09,1563,true
0x00326E37CEf76788F6b0cF643c94481D60BD3D58,1563,true
0x82c854504F266dAd4a7eA9E448Ca7B1572AebF1C,1563,true
0x4a1FC803cE305351Af3B439b807E2fb9811e8520,1563,true
0x91c7795609F8F93E75E3B5FF72206b3C54BF4927,1563,true
0xAE29c6D6Aaa6Bc0697e47C491e6587047ff02da8,1562,true
0x8E56742CDD22F886dd83B7C3216E504F0f7554B1,1562,true
0xBf41710800263c7b4f33da260C0dD3ED83743f13,1562,true
0xbF8cF34E574cff8C56cC99b83C2801C5B1BC30BA,1562,true
0xC0e7A3846C8Bce670269f914F71d83ae50FDC4b1,1562,true
0xbd6624447b054b6aba2c302c6DE6f17b1353B461,1562,true
0x5D79EDFc5D347F5A67fa9Ff92306eb2a8B80a496,1562,true
0x325246bC08670f561c43c7E4F1CBCf574A846C3F,1562,true
0x6Cd2Fd7B227F662E6A7601486949EBa43eA73388,1562,true
0x7df0fF116B650cB61CeDdB069a9f5EBF2AffF9B5,1562,true
0xDe4165C7748fA632066771EbF0fA9b8a23cb4631,1562,true
0xBdD95ABE8a7694CCD77143376b0fBea183E6a740,1561,true
0x69d62B87D953009308ad4A1f538102E27aB78Df5,1561,true
0x4F2339022F81E6692e2793A54E42966b5c86e011,1561,true
0xd0870DC4B7B93A9b9bb5eb8C937a892a897A5271,1561,true
0xA2e7002E0FFC42e4228292D67C13a81FDd191870,1561,true
0x477F4D267B1174Df556A78A29C58A70d64c62140,1561,true
0x15Aa37DDD93a4fA5AC5A73E2266F863fAC5cDB63,1561,true
0x3373a205318671d7Bd89880b922055A33d7dAD48,1561,true
0x00DACfD769BC30e4F64805761707573cB710552c,1561,true
0xd9C416DDd643E061AE529Ff781743902f0703c34,1561,true
0xade44991D931CA62E4B56F59A7A8E9160067F48A,1560,true
0x90774c177Ab6e404c26d5B60F550dA1E21DBfDA2,1560,true
0x358C6B41E2ec73b29EC817a522bf40Ac99F1c5dD,1560,true
0xEF783f85c31C866CC07aF25823bB8f3a1Ed450cc,1560,true
0x95E9A0c113AA9931a4230f91AdE08A491D3f8d54,1560,true
0xA6966C62d6fCF89AFdb432941446adf27c64ccF9,1559,true
0xAc024b7fdF80C2A949619A2543F4eC8f1b48c7E0,1559,true
0xA87e83242b5f8A8903b48b353e417F252DD5389C,1559,true
0x81E0848A399b7eE5FB04d46f879FB3553fF8700d,1559,true
0xC9E546180554762bd1f9412df7Fc72D6582DfCEc,1559,true
0xC1bBed64114215BD5cC305d2fFc5B0F91c1f6b3B,1559,true
0xD0e3BA6682Da35cb3CC7284111af5d16a3D987c6,1559,true
0x5A57adBaAaC4eE78B624E4D9c063927d9Ed60e1A,1558,true
0x10dBe487F09D96663BbE6712500294a7C07755f4,1558,true
0x21E0B8424ed9691931dF6a8883A53Ecd93772E8A,1558,true
0x458f1E65054Fb5d6E30B789b229f7824d79de2F1,1558,true
0x93409dd0a667D9c981A92e1F7f5571B613d676D3,1558,true
0x2f9Ea193a21B446F62264A8F0c354C293447507F,1558,true
0x535fdCD2Cc8ED6aa59Bc5631054a3723F5367a81,1558,true
0xE2f91E21C6689382c1c3DD8cD70633c39c911C4a,1558,true
0x73c79871253A268c8F2624d7410da45eDE0DEf3b,1557,true
0xa430B0471C5F869306f128DBb5564B956b6b4703,1557,true
0x4ef0Aa6060e40Ba61B8362cfE596eD11444dE804,1557,true
0x60d0CD7B931641d405C88712b87E610FDC47AF3f,1556,true
0x3E0914Fc2B3B67A476142020B7d6990D01aD234e,1556,true
0x1521AfA07276cAEBA08df576DfecC771712a3928,1556,true
0x602160f62D420E9154fC5167243440891d6EfB4B,1556,true
0x09dD64318580671f4Fc61e97d3887417eD58be6C,1556,true
0x5887e368CaC4a44eFc3402AF3eD1712e890Df068,1556,true
0x1F27b0482ace1B82cf7A4f0c55dfc2A05dfCfD75,1556,true
0x703518C0B200F99FEca73743693B96F3F2d02E90,1556,true
0x39824390Ecf310D63a6BB77Fae7A95e7974e1AD3,1556,true
0x62050220633AFE524D98fe3FcCadBeacc2b96110,1555,true
0xFacC6E4C723fb3fea1899bDF1dBD0bEbb0DdB666,1555,true
0x2a74C5053032c92C52F28310D72Bc4A0964C63Ca,1555,true
0x0Fb75c54038130A4bFB753c3AAAa21266625Cc98,1555,true
0x920a25Ab35b733285EFC067A5EB72639c1a3cD42,1555,true
0x8b265dA0779172CD37F1a8dc786B828222902d74,1554,true
0xDDcFF82A1dCdADCABbB642a38AA81e30CD846e1d,1554,true
0xd08A0E5c4faf114880A732C1E951D8fE56839118,1554,true
0xc4301dFc57b905e84Ca9F23272662D78c073E802,1554,true
0x2Da187CF37B5307c5e08Ffc782208B09337BDD3C,1554,true
0x087fdE23B5A1a8881e7042850722F55402915771,1554,true
0x7c54B32219fa879Bff62e55D00A81C9B59c1fc99,1553,true
0x4D9a66Cc8B2DA9774Bd5CAdF77355A0f66c2146C,1553,true
0xc8eA0ADccd95D696A8aE33053F92e9BE60Ba0473,1553,true
0xF0FAc756d276225dd7aF4133E261528dF2479977,1553,true
0x3BaC4607f96c94Fd6f232b95d2d12530398c6434,1553,true
0xF5771d44fb1899b255E24D050052284fab0A059f,1553,true
0xA6921032058676178E3e039a00ac64301d65C8f3,1553,true
0xF9b7C4Cfd7eBaF5DfEFFeceea2C52DD6FcDF2e21,1553,true
0x72F01B872FCdDFC6250DbFe59B6A2e39c4706364,1553,true
0x9Fa7C702C3A3Ee4a9e01A8ad02C8817D4e2Fcb48,1553,true
0xB8f6833b6e29d6DC9006bf0c6222fdDc753ca970,1553,true
0x4E60C2E7181EDFc5471C0cBC8D485706d1b35686,1552,true
0xA647452748966A0F13d19dE886f49C3dee2Fe097,1552,true
0xF23a075f523698D2497b09f3884f1C2DF4E06cdB,1552,true
0xeaeA64117e8368eF3FE99928E0ed59592871BC22,1552,true
0x82A5329566422efE7a5104805620fEE3d427B226,1552,true
0xbEFfddcf2E84106f77c2B60445Dc257D65e19a26,1552,true
0xdb8F07eCcAE007fe5d204a2190c21BF9F011E125,1552,true
0xdB28B8F5480645D4aA680E9fc83C1bBAec32FE33,1552,true
0xc0a211a82153Cd3b7A09cB1519c0A770Cab1b5E5,1552,true
0xA7FEA95d33b83E82C60ADf91DC1E65FaDB93631D,1552,true
0x59D685aF6A10792acF8dc5121C5Cfa9e9d13c819,1551,true
0x3635B3d38B971ED37b17E6E1Ac685Af87bc8d930,1551,true
0x49f2b78458B553229c51a389C811C4A73ae84C73,1551,true
0x247BCDaaeE715428a0a8b02B79a641C051F3A111,1551,true
0xAB709622bB46B39bA2800EeA0A8ff356D29754b9,1551,true
0xDc1Dffbc73CFaa2D30fc5F02aBF30550F937f8E7,1551,true
0x73da852e961c2939A711b4596D39896FDb74Fd35,1551,true
0x0583c7DcF98716c4ef2aa94a6aad4410a9c40E55,1551,true
0x05Dd73c51ad467E6522605cd2d814a8b73380206,1551,true
0x25bBbF00F259E6a7d9a58e1E866a961cC874f505,1551,true
0x1B11E4cdF56304d4d8A6e3645E219CFc30339E65,1551,true
0x1409a33f39F9e8a43dc2d33C47b7b75E18DA310D,1551,true
0x6BBe2a963525B8e9739d294eFC6521872D1f3530,1551,true
0x1C43c8e43fDaCf55F2F7aC44768C2BEf17D02258,1550,true
0xe8a5AC14A90e6E7F8D968D4FaE45801bbA204114,1550,true
0x205D6BC36C492349f17Efe9a5c530e184a741cdF,1550,true
0x5067D2f6c2E6E4BfDdb02332B202A4f8143bb651,1550,true
0x3dfe4368A4E2dA6A14816e26fee4C1bDD7F437eb,1550,true
0xE5b1918D99f9B5b63817F6C9A7afdA744eF1F647,1550,true
0x97c37f96cEeA9b45D3849040F6Cc6ea0ccC77ac9,1550,true
0xCfAd3E21494DB0c4274F0847FA822ec62d395485,1550,true
0xA8b2FB366407454297F2CF3154f733548B36070f,1550,true
0x66633Cc6B84CD127A0bb84864c1a4eA0172469A6,1550,true
0x24Deda85A37aeA206eDaA523b6dc8d3925c818a9,1550,true
0xF2E0e7B01b1a246877b5A92955C1992E2c583707,1550,true
0xbcDe9ad56E71D96C4026eeE2bb29edc97553cC32,1550,true
0x3d9EE32b4d8c5f4232B48A4d05e9325b23FE7A61,1549,true
0xE7578Cc2F047c9574406bB0d260C4A3CF92eB51d,1549,true
0xc3575F0A5a6Ddc9a3A9eDE3638F2A2c0B4Be07Ea,1549,true
0x2Fa7dA2B55d6f70055A9D77a35e2b9c1231e15F8,1549,true
0x03f221173515A5F694cc6E6A9a5d2679D2F2c06E,1549,true
0xD5a1F54AFf17d90560Cd3C5E78f8dEa1837eA379,1549,true
0xeEba50E9F367CcA41dBB8aa6EF5CCcfdAC80A18B,1549,true
0x64786a62Ad601A9830FFB48b6b0085b9e8aDefd2,1549,true
0x0275DDD99e992F6e2c029C7Bd516964387Aa2FF9,1549,true
0x0cbc9Ef200b5F475Ce744e1FEd65598428f0bFa5,1549,true
0xbefA0674648B48B8130d7836569406aC3a9C876F,1549,true
0xf3d0Cb1b3Db63A5f98a0EcB05d0D9F263058B7CB,1548,true
0x7363c065438c6306A98FA65c359203890Ad9C92D,1548,true
0x3edFf0ECde0752fB61a82a37bBd1BE6c6f88Bd05,1548,true
0x99e73A69536f7365fD4f2F2e5391f5dAa484b99b,1548,true
0xCBb0F437c39f7DfEf7E43055B6D17b7CE2F07752,1548,true
0xe96384F70A7B58D6556e5D2412C412Cb46a4eBC1,1548,true
0x83A39ad04c0d5C270D31CAC094409Ea2bAD89683,1548,true
